Expenditure,quintile,1,(low),2009Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,940
Expenditure,quintile,1,(low),2009Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,945
Expenditure,quintile,1,(low),2009Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,956
Expenditure,quintile,1,(low),2009Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,957
Expenditure,quintile,1,(low),2010Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,951
Expenditure,quintile,1,(low),2010Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,950
Expenditure,quintile,1,(low),2010Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,958
Expenditure,quintile,1,(low),2010Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,981
Expenditure,quintile,1,(low),2011Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,969
Expenditure,quintile,1,(low),2011Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,978
Expenditure,quintile,1,(low),2011Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,983
Expenditure,quintile,1,(low),2011Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,990
Expenditure,quintile,1,(low),2012Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,984
Expenditure,quintile,1,(low),2012Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,977
Expenditure,quintile,1,(low),2012Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,980
Expenditure,quintile,1,(low),2012Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,980
Expenditure,quintile,1,(low),2013Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,981
Expenditure,quintile,1,(low),2013Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,977
Expenditure,quintile,1,(low),2013Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,982
Expenditure,quintile,1,(low),2013Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,987
Expenditure,quintile,1,(low),2014Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,984
Expenditure,quintile,1,(low),2014Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1000
Expenditure,quintile,1,(low),2014Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1001
Expenditure,quintile,1,(low),2014Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1002
Expenditure,quintile,1,(low),2015Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1000
Expenditure,quintile,1,(low),2015Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1000
Expenditure,quintile,1,(low),2015Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1003
Expenditure,quintile,1,(low),2015Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1014
Expenditure,quintile,1,(low),2016Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1012
Expenditure,quintile,1,(low),2016Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1010
Expenditure,quintile,1,(low),2016Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1020
Expenditure,quintile,1,(low),2016Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1032
Expenditure,quintile,1,(low),2017Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1025
Expenditure,quintile,1,(low),2017Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1020
Expenditure,quintile,1,(low),2017Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1021
Expenditure,quintile,1,(low),2017Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1032
Expenditure,quintile,1,(low),2018Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1014
Expenditure,quintile,1,(low),2018Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,991
Expenditure,quintile,1,(low),2018Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1005
Expenditure,quintile,1,(low),2018Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1013
Expenditure,quintile,1,(low),2019Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1004
Expenditure,quintile,1,(low),2019Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1008
Expenditure,quintile,1,(low),2019Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1018
Expenditure,quintile,1,(low),2019Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1025
Expenditure,quintile,1,(low),2020Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1024
Expenditure,quintile,1,(low),2020Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1021
Expenditure,quintile,1,(low),2020Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1026
Expenditure,quintile,1,(low),2020Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1053
Expenditure,quintile,1,(low),2021Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1041
Expenditure,quintile,1,(low),2021Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1038
Expenditure,quintile,1,(low),2021Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1054
Expenditure,quintile,1,(low),2021Q4,expq1,9Recreation,and,culture,Recreation,and,culture,group,1069
Expenditure,quintile,1,(low),2022Q1,expq1,9Recreation,and,culture,Recreation,and,culture,group,1063
Expenditure,quintile,1,(low),2022Q2,expq1,9Recreation,and,culture,Recreation,and,culture,group,1069
Expenditure,quintile,1,(low),2022Q3,expq1,9Recreation,and,culture,Recreation,and,culture,group,1078
Expenditure,quintile,1,(low),2008Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,2260
Expenditure,quintile,1,(low),2008Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,2123
Expenditure,quintile,1,(low),2008Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,2048
Expenditure,quintile,1,(low),2009Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1974
Expenditure,quintile,1,(low),2009Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1963
Expenditure,quintile,1,(low),2009Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1920
Expenditure,quintile,1,(low),2009Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1795
Expenditure,quintile,1,(low),2010Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1686
Expenditure,quintile,1,(low),2010Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1598
Expenditure,quintile,1,(low),2010Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1585
Expenditure,quintile,1,(low),2010Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1549
Expenditure,quintile,1,(low),2011Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1492
Expenditure,quintile,1,(low),2011Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1465
Expenditure,quintile,1,(low),2011Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1381
Expenditure,quintile,1,(low),2011Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1362
Expenditure,quintile,1,(low),2012Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1318
Expenditure,quintile,1,(low),2012Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1265
Expenditure,quintile,1,(low),2012Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1228
Expenditure,quintile,1,(low),2012Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1193
Expenditure,quintile,1,(low),2013Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1155
Expenditure,quintile,1,(low),2013Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1125
Expenditure,quintile,1,(low),2013Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1093
Expenditure,quintile,1,(low),2013Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1066
Expenditure,quintile,1,(low),2014Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1014
Expenditure,quintile,1,(low),2014Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,1000
Expenditure,quintile,1,(low),2014Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,970
Expenditure,quintile,1,(low),2014Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,913
Expenditure,quintile,1,(low),2015Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,890
Expenditure,quintile,1,(low),2015Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,884
Expenditure,quintile,1,(low),2015Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,862
Expenditure,quintile,1,(low),2015Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,846
Expenditure,quintile,1,(low),2016Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,820
Expenditure,quintile,1,(low),2016Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,780
Expenditure,quintile,1,(low),2016Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,782
Expenditure,quintile,1,(low),2016Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,775
Expenditure,quintile,1,(low),2017Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,743
Expenditure,quintile,1,(low),2017Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,715
Expenditure,quintile,1,(low),2017Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,709
Expenditure,quintile,1,(low),2017Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,690
Expenditure,quintile,1,(low),2018Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,649
Expenditure,quintile,1,(low),2018Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,603
Expenditure,quintile,1,(low),2018Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,612
Expenditure,quintile,1,(low),2018Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,609
Expenditure,quintile,1,(low),2019Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,583
Expenditure,quintile,1,(low),2019Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,541
Expenditure,quintile,1,(low),2019Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,544
Expenditure,quintile,1,(low),2019Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,543
Expenditure,quintile,1,(low),2020Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,520
Expenditure,quintile,1,(low),2020Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,512
Expenditure,quintile,1,(low),2020Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,540
Expenditure,quintile,1,(low),2020Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,578
Expenditure,quintile,1,(low),2021Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,527
Expenditure,quintile,1,(low),2021Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,453
Expenditure,quintile,1,(low),2021Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,478
Expenditure,quintile,1,(low),2021Q4,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,509
Expenditure,quintile,1,(low),2022Q1,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,459
Expenditure,quintile,1,(low),2022Q2,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,397
Expenditure,quintile,1,(low),2022Q3,expq1,9.1Audio-visual,and,computing,equipment,Audio-visual,subgroup,424
Expenditure,quintile,1,(low),2008Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,915
Expenditure,quintile,1,(low),2008Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,905
Expenditure,quintile,1,(low),2008Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,923
Expenditure,quintile,1,(low),2009Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,972
Expenditure,quintile,1,(low),2009Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,990
Expenditure,quintile,1,(low),2009Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,996
Expenditure,quintile,1,(low),2009Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,995
Expenditure,quintile,1,(low),2010Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,989
Expenditure,quintile,1,(low),2010Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,994
Expenditure,quintile,1,(low),2010Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,994
Expenditure,quintile,1,(low),2010Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1022
Expenditure,quintile,1,(low),2011Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1021
Expenditure,quintile,1,(low),2011Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1042
Expenditure,quintile,1,(low),2011Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1042
Expenditure,quintile,1,(low),2011Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1004
Expenditure,quintile,1,(low),2012Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,986
Expenditure,quintile,1,(low),2012Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,981
Expenditure,quintile,1,(low),2012Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,991
Expenditure,quintile,1,(low),2012Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,985
Expenditure,quintile,1,(low),2013Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,992
Expenditure,quintile,1,(low),2013Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,979
Expenditure,quintile,1,(low),2013Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,998
Expenditure,quintile,1,(low),2013Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1008
Expenditure,quintile,1,(low),2014Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1003
Expenditure,quintile,1,(low),2014Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1000
Expenditure,quintile,1,(low),2014Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1005
Expenditure,quintile,1,(low),2014Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,994
Expenditure,quintile,1,(low),2015Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1009
Expenditure,quintile,1,(low),2015Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,995
Expenditure,quintile,1,(low),2015Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1005
Expenditure,quintile,1,(low),2015Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1031
Expenditure,quintile,1,(low),2016Q1,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1035
Expenditure,quintile,1,(low),2016Q2,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1069
Expenditure,quintile,1,(low),2016Q3,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1071
Expenditure,quintile,1,(low),2016Q4,expq1,9.2Major,recreational,and,cultural,equipment,Major,recreational,equip,subgroup,1049
